"Profil du recensement, Recensement de la population de 2021"
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Mexique",, 17150,"",  8405,"",  8745,"",    1.3,"",    1.3,"",    1.3,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    États-Unis d'Amérique",, 39875,"", 19790,"", 20085,"",    3.0,"",    3.1,"",    2.9,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Venezuela",95,  7060,"",  2980,"",  4075,"",    0.5,"",    0.5,"",    0.6,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Autres lieux de naissance en Amériques",, 33350,"", 15785,"", 17570,"",    2.5,"",    2.4,"",    2.6,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","  Europe",,134425,"", 69310,"", 65120,"",   10.1,"",   10.7,"",    9.5,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    France",, 27175,"", 14560,"", 12610,"",    2.0,"",    2.3,"",    1.8,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Allemagne",,  5365,"",  2660,"",  2705,"",    0.4,"",    0.4,"",    0.4,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Irlande",96,  6355,"",  4000,"",  2350,"",    0.5,"",    0.6,"",    0.3,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Italie",,  4240,"",  2470,"",  1770,"",    0.3,"",    0.4,"",    0.3,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Russie, Fédération de",, 10905,"",  4335,"",  6570,"",    0.8,"",    0.7,"",    1.0,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Ukraine",, 14515,"",  6570,"",  7945,"",    1.1,"",    1.0,"",    1.2,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Royaume-Uni",87, 22755,"", 13550,"",  9200,"",    1.7,"",    2.1,"",    1.3,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Autres lieux de naissance en Europe",, 43120,"", 21160,"", 21960,"",    3.2,"",    3.3,"",    3.2,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","  Afrique",,206965,"",102875,"",104090,"",   15.6,"",   16.0,"",   15.2,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Algérie",, 15745,"",  7530,"",  8220,"",    1.2,"",    1.2,"",    1.2,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Burundi",,  4935,"",  2420,"",  2510,"",    0.4,"",    0.4,"",    0.4,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Cameroun",, 11795,"",  5545,"",  6250,"",    0.9,"",    0.9,"",    0.9,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Congo, République démocratique du",,  8915,"",  4200,"",  4720,"",    0.7,"",    0.7,"",    0.7,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Côte d'Ivoire",,  7915,"",  3795,"",  4125,"",    0.6,"",    0.6,"",    0.6,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Égypte",, 12120,"",  6285,"",  5835,"",    0.9,"",    1.0,"",    0.9,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Érythrée",, 16330,"",  8755,"",  7575,"",    1.2,"",    1.4,"",    1.1,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Éthiopie",,  9385,"",  4415,"",  4970,"",    0.7,"",    0.7,"",    0.7,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Maroc",, 12835,"",  6025,"",  6810,"",    1.0,"",    0.9,"",    1.0,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Nigéria",, 40360,"", 20575,"", 19780,"",    3.0,"",    3.2,"",    2.9,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Somalie",,  6315,"",  3240,"",  3075,"",    0.5,"",    0.5,"",    0.4,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Afrique du Sud, République d'",,  8510,"",  4290,"",  4220,"",    0.6,"",    0.7,"",    0.6,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Soudan",97,  4690,"",  2375,"",  2315,"",    0.4,"",    0.4,"",    0.3,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Tunisie",,  8155,"",  4185,"",  3975,"",    0.6,"",    0.6,"",    0.6,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Autres lieux de naissance en Afrique",, 38960,"", 19250,"", 19715,"",    2.9,"",    3.0,"",    2.9,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","  Asie",,823205,"",393110,"",430090,"",   62.0,"",   61.0,"",   62.9,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Afghanistan",, 12730,"",  6290,"",  6440,"",    1.0,"",    1.0,"",    0.9,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Bangladesh",, 13185,"",  6670,"",  6515,"",    1.0,"",    1.0,"",    1.0,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Chine",90,118035,"", 50365,"", 67665,"",    8.9,"",    7.8,"",    9.9,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Hong Kong",91,  6495,"",  2880,"",  3620,"",    0.5,"",    0.4,"",    0.5,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Inde",,246995,"",128205,"",118790,"",   18.6,"",   19.9,"",   17.4,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Iran",88, 25650,"", 12310,"", 13340,"",    1.9,"",    1.9,"",    2.0,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Iraq",, 17715,"",  8835,"",  8875,"",    1.3,"",    1.4,"",    1.3,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Israël",,  4850,"",  2565,"",  2290,"",    0.4,"",    0.4,"",    0.3,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Japon",,  4445,"",  1035,"",  3410,"",    0.3,"",    0.2,"",    0.5,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Jordanie",,  4635,"",  2375,"",  2260,"",    0.3,"",    0.4,"",    0.3,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Corée du Sud",92, 20985,"",  8790,"", 12200,"",    1.6,"",    1.4,"",    1.8,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Liban",,  9980,"",  5120,"",  4860,"",    0.8,"",    0.8,"",    0.7,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Népal",,  4890,"",  2475,"",  2415,"",    0.4,"",    0.4,"",    0.4,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Pakistan",, 36255,"", 18070,"", 18190,"",    2.7,"",    2.8,"",    2.7,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Philippines",,151490,"", 66720,"", 84765,"",   11.4,"",   10.3,"",   12.4,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Arabie saoudite",,  9560,"",  5195,"",  4365,"",    0.7,"",    0.8,"",    0.6,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Sri Lanka",,  8480,"",  4010,"",  4465,"",    0.6,"",    0.6,"",    0.7,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Syrie",89, 63130,"", 32725,"", 30410,"",    4.8,"",    5.1,"",    4.5,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Turquie",, 10150,"",  5520,"",  4635,"",    0.8,"",    0.9,"",    0.7,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Émirats arabes unis",,  8405,"",  4325,"",  4085,"",    0.6,"",    0.7,"",    0.6,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Viet Nam",, 14725,"",  5605,"",  9125,"",    1.1,"",    0.9,"",    1.3,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Autres lieux de naissance en Asie",, 30410,"", 13035,"", 17375,"",    2.3,"",    2.0,"",    2.5,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","  Océanie et autres",93,  9160,"",  5335,"",  3825,"",    0.7,"",    0.8,"",    0.6,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Australie",,  6535,"",  3845,"",  2685,"",    0.5,"",    0.6,"",    0.4,"",
"Certains lieux de naissance pour la population des nouveaux immigrants ","    Autres lieux de naissance",98,  2625,"",  1490,"",  1135,"",    0.2,"",    0.2,"",    0.2,"",
"Statut des générations","Total - Statut des générations pour la population dans les ménages privés - Données-échantillon (25 %)",99,36328480,"",17937165,"",18391315,"",  100.0,"",  100.0,"",  100.0,"",
"Statut des générations","  Première génération",100,9606595,"",4631905,"",4974690,"",   26.4,"",   25.8,"",   27.0,"",
"Statut des générations","  Deuxième génération",101,6393310,"",3207980,"",3185330,"",   17.6,"",   17.9,"",   17.3,"",
"Statut des générations","  Troisième génération ou plus",102,20328565,"",10097280,"",10231290,"",   56.0,"",   56.3,"",   55.6,"",
"Catégorie d'admission et type de demandeur","Total - Catégorie d'admission et type de demandeur de la population immigrante dans les ménages privés admise entre 1980 et 2021 - Données-échantillon (25 %)",103,6820895,"",3244820,"",3576075,"",  100.0,"",  100.0,"",  100.0,"",
"Catégorie d'admission et type de demandeur","  Immigrants économiques",104,3673705,"",1837625,"",1836090,"",   53.9,"",   56.6,"",   51.3,"",
"Catégorie d'admission et type de demandeur","    Demandeurs principaux",105,1556675,"",935790,"",620885,"",   22.8,"",   28.8,"",   17.4,"",
"Catégorie d'admission et type de demandeur","    Demandeurs secondaires",106,2117030,"",901835,"",1215200,"",   31.0,"",   27.8,"",   34.0,"",
"Catégorie d'admission et type de demandeur","  Immigrants parrainés par la famille",107,2016010,"",821325,"",1194685,"",   29.6,"",   25.3,"",   33.4,"",
"Catégorie d'admission et type de demandeur","  Réfugiés",108,1039275,"",543725,"",495550,"",   15.2,"",   16.8,"",   13.9,"",
"Catégorie d'admission et type de demandeur","  Autres immigrants",109, 91900,"", 42145,"", 49755,"",    1.3,"",    1.3,"",    1.4,"",
"Expérience avant admission","Total - Expérience avant admission de la population immigrante dans les ménages privés admise entre 1980 et 2021 - Données-échantillon (25 %)",110,6820895,"",3244820,"",3576075,"",  100.0,"",  100.0,"",  100.0,"",
"Expérience avant admission","  Demande d?asile avant l?admission",111,416105,"",222895,"",193205,"",    6.1,"",    6.9,"",    5.4,"",
"Expérience avant admission","  Permis de travail seulement avant l?admission",112,705405,"",324370,"",381035,"",   10.3,"",   10.0,"",   10.7,"",
"Expérience avant admission","  Permis d?études seulement avant l?admission",113,183250,"", 92135,"", 91110,"",    2.7,"",    2.8,"",    2.5,"",
"Expérience avant admission","  Permis de travail et d?études avant l?admission",114,377130,"",188535,"",188590,"",    5.5,"",    5.8,"",    5.3,"",
"Expérience avant admission","  Autres permis avant l?admission",115, 39540,"", 15685,"", 23855,"",    0.6,"",    0.5,"",    0.7,"",
"Expérience avant admission","  Sans expérience avant l?admission",116,5099470,"",2401190,"",2698280,"",   74.8,"",   74.0,"",   75.5,"",
"Minorités visibles","Total - Minorités visibles pour la population dans les ménages privés - Données-échantillon (25 %)",117,36328480,"",17937165,"",18391315,"",  100.0,"",  100.0,"",  100.0,"",
"Minorités visibles","  Total de la population des minorités visibles",118,9639205,"",4712790,"",4926415,"",   26.5,"",   26.3,"",   26.8,"",
"Minorités visibles","    Sud-Asiatique",,2571400,"",1324120,"",1247275,"",    7.1,"",    7.4,"",    6.8,"",
"Minorités visibles","    Chinois",,1715770,"",808745,"",907035,"",    4.7,"",    4.5,"",    4.9,"",
"Minorités visibles","    Noir",,1547870,"",754100,"",793765,"",    4.3,"",    4.2,"",    4.3,"",
"Minorités visibles","    Philippin",,957355,"",427755,"",529600,"",    2.6,"",    2.4,"",    2.9,"",
"Minorités visibles","    Arabe",,694015,"",362845,"",331170,"",    1.9,"",    2.0,"",    1.8,"",
"Minorités visibles","    Latino-Américain",,580235,"",281030,"",299200,"",    1.6,"",    1.6,"",    1.6,"",
"Minorités visibles","    Asiatique du Sud-Est",,390340,"",184120,"",206220,"",    1.1,"",    1.0,"",    1.1,"",
"Minorités visibles","    Asiatique occidental",,360495,"",181795,"",178695,"",    1.0,"",    1.0,"",    1.0,"",
"Minorités visibles","    Coréen",,218140,"",101855,"",116285,"",    0.6,"",    0.6,"",    0.6,"",
"Minorités visibles","    Japonais",, 98890,"", 42315,"", 56575,"",    0.3,"",    0.2,"",    0.3,"",
"Minorités visibles","    Minorité visible, n.i.a.",119,172885,"", 83310,"", 89580,"",    0.5,"",    0.5,"",    0.5,"",
"Minorités visibles","    Minorités visibles multiples",,331805,"",160790,"",171010,"",    0.9,"",    0.9,"",    0.9,"",
"Minorités visibles","  Pas une minorité visible",120,26689275,"",13224375,"",13464900,"",   73.5,"",   73.7,"",   73.2,"",
"Origine ethnique ou culturelle","Total - Origine ethnique ou culturelle pour la population dans les ménages privés - Données-échantillon (25 %)",121,36328475,"",17937165,"",18391310,"",  100.0,"",  100.0,"",  100.0,"",
"Origine ethnique ou culturelle","  Canadien",,5677205,"",2836675,"",2840530,"",   15.6,"",   15.8,"",   15.4,"",
"Origine ethnique ou culturelle","  Anglais",,5322830,"",2600245,"",2722580,"",   14.7,"",   14.5,"",   14.8,"",
"Origine ethnique ou culturelle","  Irlandais",,4413120,"",2102610,"",2310505,"",   12.1,"",   11.7,"",   12.6,"",
"Origine ethnique ou culturelle","  Écossais",,4392200,"",2131620,"",2260580,"",   12.1,"",   11.9,"",   12.3,"",
"Origine ethnique ou culturelle","  Français, n.d.a.",122,3985945,"",1964695,"",2021250,"",   11.0,"",   11.0,"",   11.0,"",
"Origine ethnique ou culturelle","  Allemand",,2955695,"",1449465,"",1506230,"",    8.1,"",    8.1,"",    8.2,"",
"Origine ethnique ou culturelle","  Chinois",,1713870,"",806365,"",907500,"",    4.7,"",    4.5,"",    4.9,"",
"Origine ethnique ou culturelle","  Italien",,1546390,"",774250,"",772140,"",    4.3,"",    4.3,"",    4.2,"",
"Origine ethnique ou culturelle","  Indien de l'Inde",,1347715,"",691535,"",656185,"",    3.7,"",    3.9,"",    3.6,"",
"Origine ethnique ou culturelle","  Ukrainien",,1258635,"",612455,"",646175,"",    3.5,"",    3.4,"",    3.5,"",
"Origine ethnique ou culturelle","  Hollandais",,988585,"",489045,"",499545,"",    2.7,"",    2.7,"",    2.7,"",
"Origine ethnique ou culturelle","  Polonais",,982820,"",472290,"",510525,"",    2.7,"",    2.6,"",    2.8,"",
"Origine ethnique ou culturelle","  Québécois",,981635,"",490130,"",491510,"",    2.7,"",    2.7,"",    2.7,"",
"Origine ethnique ou culturelle","  Îles britanniques, n.d.a.",123,938950,"",462420,"",476530,"",    2.6,"",    2.6,"",    2.6,"",
"Origine ethnique ou culturelle","  Philippin",,925490,"",414915,"",510570,"",    2.5,"",    2.3,"",    2.8,"",
"Origine ethnique ou culturelle","  Canadien français",,906315,"",441610,"",464705,"",    2.5,"",    2.5,"",    2.5,"",
"Origine ethnique ou culturelle","  Blanc, n.d.a.",124,691260,"",347080,"",344175,"",    1.9,"",    1.9,"",    1.9,"",
"Origine ethnique ou culturelle","  Premières Nations (Indiens de l'Amérique du Nord), n.d.a.",125,632340,"",304220,"",328120,"",    1.7,"",    1.7,"",    1.8,"",
"Origine ethnique ou culturelle","  Métis",,560335,"",271985,"",288350,"",    1.5,"",    1.5,"",    1.6,"",
"Origine ethnique ou culturelle","  Européen, n.d.a.",126,551910,"",278060,"",273850,"",    1.5,"",    1.6,"",    1.5,"",
"Origine ethnique ou culturelle","  Russe",,548140,"",260075,"",288065,"",    1.5,"",    1.4,"",    1.6,"",
"Origine ethnique ou culturelle","  Norvégien",,466500,"",224290,"",242210,"",    1.3,"",    1.3,"",    1.3,"",
"Origine ethnique ou culturelle","  Gallois",,455720,"",216490,"",239230,"",    1.3,"",    1.2,"",    1.3,"",
"Origine ethnique ou culturelle","  Portugais",,448305,"",222770,"",225535,"",    1.2,"",    1.2,"",    1.2,"",
"Origine ethnique ou culturelle","  Américain",,353495,"",172240,"",181255,"",    1.0,"",    1.0,"",    1.0,"",
"Origine ethnique ou culturelle","  Espagnol",,342040,"",160475,"",181570,"",    0.9,"",    0.9,"",    1.0,"",
"Origine ethnique ou culturelle","  Suédois",,334505,"",156840,"",177665,"",    0.9,"",    0.9,"",    1.0,"",
"Origine ethnique ou culturelle","  Hongrois",,320150,"",155755,"",164395,"",    0.9,"",    0.9,"",    0.9,"",
"Origine ethnique ou culturelle","  Acadien",,305170,"",145500,"",159675,"",    0.8,"",    0.8,"",    0.9,"",
"Origine ethnique ou culturelle","  Pakistanais",,303260,"",154435,"",148825,"",    0.8,"",    0.9,"",    0.8,"",
"Origine ethnique ou culturelle","  Africain, n.d.a.",127,301955,"",148335,"",153625,"",    0.8,"",    0.8,"",    0.8,"",
"Origine ethnique ou culturelle","  Juif",,282015,"",141530,"",140490,"",    0.8,"",    0.8,"",    0.8,"",
"Origine ethnique ou culturelle","  Pendjabi",,279950,"",145620,"",134330,"",    0.8,"",    0.8,"",    0.7,"",
"Origine ethnique ou culturelle","  Vietnamien",,275530,"",131075,"",144445,"",    0.8,"",    0.7,"",    0.8,"",
"Origine ethnique ou culturelle","  Arabe, n.d.a.",128,263710,"",138210,"",125500,"",    0.7,"",    0.8,"",    0.7,"",
"Origine ethnique ou culturelle","  Grec",,262140,"",132975,"",129160,"",    0.7,"",    0.7,"",    0.7,"",
"Origine ethnique ou culturelle","  Jamaïquain",,249070,"",119265,"",129805,"",    0.7,"",    0.7,"",    0.7,"",
"Origine ethnique ou culturelle","  Asiatique, n.d.a.",129,226220,"",107785,"",118435,"",    0.6,"",    0.6,"",    0.6,"",
"Origine ethnique ou culturelle","  Cri, n.d.a.",130,219855,"",105825,"",114030,"",    0.6,"",    0.6,"",    0.6,"",
"Origine ethnique ou culturelle","  Coréen",,217650,"",101805,"",115845,"",    0.6,"",    0.6,"",    0.6,"",
"Origine ethnique ou culturelle","  Roumain",,215885,"",103720,"",112165,"",    0.6,"",    0.6,"",    0.6,"",
"Origine ethnique ou culturelle","  Libanais",,210605,"",107990,"",102615,"",    0.6,"",    0.6,"",    0.6,"",
"Origine ethnique ou culturelle","  Iranien",,200465,"",100790,"", 99675,"",    0.6,"",    0.6,"",    0.5,"",
"Origine ethnique ou culturelle","  Chrétien, n.i.a.",131,200340,"", 99800,"",100540,"",    0.6,"",    0.6,"",    0.5,"",
"Origine ethnique ou culturelle","  Danois",,196945,"", 96220,"",100725,"",    0.5,"",    0.5,"",    0.5,"",
"Origine ethnique ou culturelle","  Autochtones nord-américains, n.d.a.",132,194840,"", 94035,"",100810,"",    0.5,"",    0.5,"",    0.5,"",
"Origine ethnique ou culturelle","  Sikh",,194640,"",101255,"", 93385,"",    0.5,"",    0.6,"",    0.5,"",
"Origine ethnique ou culturelle","  Autrichien",,189535,"", 92740,"", 96800,"",    0.5,"",    0.5,"",    0.5,"",
"Origine ethnique ou culturelle","  Belge",,182175,"", 90150,"", 92030,"",    0.5,"",    0.5,"",    0.5,"",
"Origine ethnique ou culturelle","  Haïtien",,178990,"", 84510,"", 94490,"",    0.5,"",    0.5,"",    0.5,"",
"Origine ethnique ou culturelle","  Hindou",,166160,"", 87665,"", 78495,"",    0.5,"",    0.5,"",    0.4,"",
"Origine ethnique ou culturelle","  Mexicain",,155495,"", 77435,"", 78055,"",    0.4,"",    0.4,"",    0.4,"",
"Origine ethnique ou culturelle","  Mennonite",,155095,"", 77735,"", 77360,"",    0.4,"",    0.4,"",    0.4,"",
"Origine ethnique ou culturelle","  Suisse",,145570,"", 72015,"", 73555,"",    0.4,"",    0.4,"",    0.4,"",
"Origine ethnique ou culturelle","  Finlandais",,144055,"", 69270,"", 74785,"",    0.4,"",    0.4,"",    0.4,"",
"Origine ethnique ou culturelle","  Sri-Lankais",,132410,"", 65175,"", 67240,"",    0.4,"",    0.4,"",    0.4,"",
"Origine ethnique ou culturelle","  Croate",,130820,"", 64915,"", 65905,"",    0.4,"",    0.4,"",    0.4,"",
"Origine ethnique ou culturelle","  Japonais",,129425,"", 56850,"", 72580,"",    0.4,"",    0.3,"",    0.4,"",
"Origine ethnique ou culturelle","  Sud-asiatique, n.d.a.",133,120125,"", 60575,"", 59550,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Mi'kmaq, n.d.a.",134,111605,"", 53700,"", 57905,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Européen du Nord, n.d.a.",135,110735,"", 54730,"", 56005,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Musulman",,105620,"", 54095,"", 51525,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Égyptien",,105245,"", 55230,"", 50020,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Latino-américain, centraméricain et sud-américain, n.d.a.",136,104765,"", 51375,"", 53395,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Tamoul",,102170,"", 51165,"", 51005,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Islandais",,101990,"", 50370,"", 51620,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Colombien",,100555,"", 47995,"", 52560,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Marocain",, 99980,"", 50835,"", 49150,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Tchèque",, 98925,"", 47495,"", 51430,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Syrien",, 98250,"", 49385,"", 48865,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Guyanais",, 97210,"", 46270,"", 50940,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Afghan",, 96810,"", 48255,"", 48550,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Noir, n.d.a.",137, 94585,"", 44335,"", 50250,"",    0.3,"",    0.2,"",    0.3,"",
"Origine ethnique ou culturelle","  Serbe",, 93360,"", 46945,"", 46410,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Ojibwé",, 92220,"", 44610,"", 47600,"",    0.3,"",    0.2,"",    0.3,"",
"Origine ethnique ou culturelle","  Terre-Neuvien",, 91670,"", 45665,"", 46005,"",    0.3,"",    0.3,"",    0.3,"",
"Origine ethnique ou culturelle","  Hongkongais",, 81680,"", 39485,"", 42195,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Ontarien",, 80555,"", 39675,"", 40880,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Perse",, 80340,"", 41415,"", 38925,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Trinidadien",, 77405,"", 37655,"", 39750,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Turc",, 76745,"", 39955,"", 36795,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Inuit, n.d.a.",138, 76675,"", 37315,"", 39365,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Bangladeshi",, 75425,"", 39085,"", 36335,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Algérien",, 73770,"", 38035,"", 35740,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Brésilien",, 71755,"", 34670,"", 37085,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Nigérian",, 69540,"", 34680,"", 34860,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Arménien",, 68850,"", 34105,"", 34745,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Slovaque",, 68210,"", 33475,"", 34740,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Européen de l'Est, n.d.a.",139, 66780,"", 31525,"", 35255,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Somalien",, 65555,"", 31555,"", 33995,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Taïwanais",, 64020,"", 29280,"", 34740,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Irakien",, 59300,"", 29865,"", 29435,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Salvadorien",, 59280,"", 29150,"", 30130,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Afro-Caribéen",, 59050,"", 26385,"", 32670,"",    0.2,"",    0.1,"",    0.2,"",
"Origine ethnique ou culturelle","  Asiatique de l'Est ou du Sud-Est, n.d.a.",140, 58870,"", 27845,"", 31025,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Asiatique occidental ou centre-asiatique ou moyen-oriental, n.d.a.",141, 58840,"", 30560,"", 28280,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Antillais, n.d.a.",142, 57195,"", 25715,"", 31475,"",    0.2,"",    0.1,"",    0.2,"",
"Origine ethnique ou culturelle","  Algonquin",, 56070,"", 27025,"", 29040,"",    0.2,"",    0.2,"",    0.2,"",
"Origine ethnique ou culturelle","  Antillais britannique, n.d.a.",143, 52085,"", 23685,"", 28395,"",    0.1,"",    0.1,"",    0.2,"",
"Origine ethnique ou culturelle","  Lituanien",, 52040,"", 24510,"", 27530,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Sud-Africain",, 49840,"", 24885,"", 24955,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Australien",, 46765,"", 24165,"", 22595,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Palestinien",, 45905,"", 23930,"", 21975,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Chilien",, 45685,"", 22520,"", 23165,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Congolais",, 45260,"", 22000,"", 23260,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Néo-Écossais",, 44720,"", 21700,"", 23025,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Éthiopien",, 42545,"", 20675,"", 21875,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Hispanique, n.d.a.",144, 42405,"", 20105,"", 22300,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Péruvien",, 42295,"", 19925,"", 22370,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Yoruba",, 42075,"", 21740,"", 20330,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Cambodgien (Khmer)",, 41950,"", 19835,"", 22115,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Berbère",, 41700,"", 22325,"", 19370,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Albanais",, 41620,"", 21050,"", 20570,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Maltais",, 40670,"", 20210,"", 20455,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Macédonien",, 39440,"", 19500,"", 19940,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Slovène",, 38595,"", 18785,"", 19815,"",    0.1,"",    0.1,"",    0.1,"",
"Origine ethnique ou culturelle","  Européen de l'Ouest, n.d.a.",145, 38520,"", 18935,"", 19585,"",    0.1,"",    0.1,"",    0.1,"",
